ip,is_private,total_attempts,session_duration,attempts_per_second,is_single_event,total_failures,total_successes,failure_ratio,unique_users_count,unique_users_ratio,has_root_attempt,has_valid_user_attempt,max_failure_streak,invalid_user_attempts,has_reverse_mapping_failed,ts_first,ts_last,class
42.159.145.29,0,679,896,0.756968,0,679,0,1.0,123,0.181149,1,0,679,679,0,1702329984,1702330880,3
42.242.88.199,0,2,9,0.2,0,2,0,1.0,1,0.5,1,0,2,2,0,1702330119,1702330128,1
103.207.37.195,0,5,12,0.384615,0,5,0,1.0,3,0.6,0,0,5,5,0,1702331666,1702331678,2
152.242.105.214,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,1,1702332026,1702332026,1
103.244.64.230,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1702333777,1702333787,1
177.197.55.156,0,15,89,0.166667,0,15,0,1.0,2,0.133333,1,0,15,15,1,1702336967,1702337056,3
78.160.136.2,0,4,4,0.8,0,4,0,1.0,1,0.25,0,0,4,4,1,1702339941,1702339945,1
124.170.4.166,0,2,15,0.125,0,2,0,1.0,1,0.5,1,0,2,2,0,1702341765,1702341780,1
122.194.76.132,0,15,20,0.714286,0,15,0,1.0,3,0.2,1,0,15,15,0,1702341807,1702341827,3
122.194.76.132,0,25,40,0.609756,0,25,0,1.0,5,0.2,1,0,25,25,0,1704476990,1704477030,3
183.57.42.19,0,1655,3870,0.427538,0,1655,0,1.0,1,0.000604,1,0,1655,1655,0,1702344285,1702348155,3
103.99.3.227,0,5,6,0.714286,0,5,0,1.0,3,0.6,0,0,5,5,0,1702346054,1702346060,2
103.99.3.227,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1702870926,1702870933,2
103.99.3.227,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1703917755,1703917762,2
164.163.193.172,0,14,24,0.56,0,14,0,1.0,1,0.071429,0,0,14,14,0,1702347233,1702347257,3
179.175.10.100,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,1,1702347498,1702347498,1
42.122.178.180,0,2,9,0.2,0,2,0,1.0,1,0.5,1,0,2,2,0,1702350738,1702350747,1
115.46.69.141,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1702351435,1702351445,1
14.39.151.239,0,3,4,0.6,0,3,0,1.0,1,0.333333,0,0,3,3,0,1702352447,1702352451,1
103.207.39.99,0,7,11,0.583333,0,7,0,1.0,3,0.428571,0,0,7,7,0,1702359841,1702359852,3
103.207.39.99,0,4,7,0.5,0,4,0,1.0,2,0.5,0,0,4,4,0,1703959077,1703959084,1
103.207.39.99,0,4,4,0.8,0,4,0,1.0,2,0.5,0,0,4,4,0,1704231808,1704231812,1
103.207.36.21,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702362635,1702362636,1
103.207.36.21,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702428242,1702428243,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702490353,1702490355,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702529776,1702529778,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702570051,1702570053,1
103.207.36.21,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702597002,1702597005,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702651061,1702651063,1
103.207.36.21,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702691112,1702691115,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702731796,1702731798,1
103.207.36.21,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702794632,1702794633,1
103.207.36.21,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702834519,1702834520,1
103.207.36.21,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703017245,1703017248,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703047961,1703047963,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703100992,1703100994,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703131560,1703131562,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703162540,1703162542,1
103.207.36.21,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1703194193,1703194194,1
103.207.36.21,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703224249,1703224252,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703864529,1703864531,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703894962,1703894964,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703926181,1703926183,1
103.207.36.21,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1704000332,1704000335,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704030459,1704030461,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704065737,1704065739,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704095696,1704095698,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704126211,1704126213,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704274123,1704274125,1
103.207.36.21,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1704304264,1704304267,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704334639,1704334641,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704385298,1704385300,1
103.207.36.21,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1704415848,1704415851,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704468307,1704468309,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704498512,1704498514,1
103.207.36.21,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704600269,1704600271,1
125.75.207.25,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,1,1702362731,1702362742,1
209.92.176.24,0,48,148,0.322148,0,48,0,1.0,10,0.208333,1,0,48,48,0,1702363454,1702363602,3
103.207.39.154,0,8,12,0.615385,0,8,0,1.0,4,0.5,1,0,8,8,0,1702364879,1702364891,3
103.207.39.154,0,8,17,0.444444,0,8,0,1.0,4,0.5,1,0,8,8,0,1702787662,1702787679,3
103.207.39.154,0,8,22,0.347826,0,8,0,1.0,4,0.5,1,0,8,8,0,1702923701,1702923723,3
103.207.39.154,0,8,12,0.615385,0,8,0,1.0,4,0.5,1,0,8,8,0,1704229257,1704229269,3
181.174.43.44,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,1,1702365100,1702365112,1
109.184.15.220,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,0,1702365339,1702365351,1
137.189.88.215,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702365638,1702365638,0
137.189.88.215,0,2,26,0.074074,0,0,2,0.0,1,0.5,0,1,0,0,0,1702885347,1702885373,0
137.189.88.215,0,4,74,0.053333,0,0,4,0.0,1,0.25,0,1,0,0,0,1702986368,1702986442,0
137.189.88.215,0,3,37,0.078947,0,0,3,0.0,1,0.333333,0,1,0,0,0,1704185117,1704185154,0
137.189.88.215,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704341566,1704341566,0
137.189.88.215,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704600063,1704600063,0
121.133.177.171,0,2,4,0.4,0,2,0,1.0,1,0.5,1,0,2,2,0,1702365829,1702365833,1
121.133.177.171,0,4,6,0.571429,0,4,0,1.0,1,0.25,0,0,4,4,0,1703024758,1703024764,1
212.129.46.171,0,4,9,0.4,0,4,0,1.0,2,0.5,0,0,4,4,1,1702368562,1702368571,1
212.129.46.171,0,4,7,0.5,0,4,0,1.0,2,0.5,0,0,4,4,1,1703041691,1703041698,1
212.129.46.171,0,4,9,0.4,0,4,0,1.0,2,0.5,0,0,4,4,1,1703186409,1703186418,1
212.129.46.171,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,1,1704139875,1704139878,1
212.129.46.171,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,1,1704609588,1704609591,1
187.172.55.163,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,1,1702369162,1702369164,1
89.189.174.146,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,1,1702369983,1702369994,1
195.22.126.16,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702371509,1702371511,1
220.248.174.66,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1702371849,1702371859,1
113.28.129.36,0,2,7,0.25,0,2,0,1.0,1,0.5,0,0,2,2,0,1702374155,1702374162,1
202.165.235.229,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702374166,1702374168,1
113.172.0.22,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702374173,1702374175,1
176.107.255.210,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1702375224,1702375235,1
46.101.123.127,0,318,799,0.3975,0,318,0,1.0,41,0.128931,1,0,318,318,1,1702375740,1702376539,3
195.22.125.107,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1702378886,1702378886,1
195.22.125.107,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702684884,1702684887,1
14.17.22.31,0,2,1,1.0,0,0,2,0.0,1,0.5,0,1,0,0,0,1702378987,1702378988,0
14.17.22.31,0,2,0,2.0,0,0,2,0.0,1,0.5,0,1,0,0,0,1702383639,1702383639,0
113.254.70.249,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702380847,1702380859,3
218.18.43.243,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,1,1702381577,1702381577,0
223.155.239.92,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702382381,1702382393,3
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702383382,1702383384,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702425252,1702425254,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702450065,1702450067,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702507866,1702507868,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702534677,1702534679,1
103.79.141.173,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702578828,1702578831,1
103.79.141.173,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702596147,1702596148,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702614096,1702614098,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702634574,1702634576,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702677754,1702677756,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702704498,1702704500,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702748255,1702748257,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702765742,1702765744,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702789810,1702789812,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702831482,1702831484,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702874670,1702874672,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702918553,1702918555,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702935976,1702935978,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702966204,1702966206,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702997440,1702997442,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703034991,1703034993,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703050799,1703050801,1
103.79.141.173,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1703086927,1703086928,1
103.79.141.173,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703104877,1703104879,1
103.79.141.173,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1703133527,1703133528,1
103.79.141.173,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703171648,1703171651,1
103.79.141.173,0,10,39,0.25,0,10,0,1.0,3,0.3,0,0,10,10,0,1703260641,1703260680,3
190.174.14.217,0,7,13,0.5,0,7,0,1.0,1,0.142857,0,0,7,7,1,1702384269,1702384282,3
193.41.76.234,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,1,1702384466,1702384478,1
179.146.205.65,0,9,53,0.166667,0,9,0,1.0,2,0.222222,1,0,9,9,1,1702387346,1702387399,3
177.129.244.124,0,7,33,0.205882,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702388212,1702388245,3
218.106.244.101,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1702388903,1702388903,1
218.106.244.101,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1702390547,1702390547,1
218.106.244.101,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1702392268,1702392268,1
138.68.152.231,0,26,58,0.440678,0,26,0,1.0,11,0.423077,1,0,26,26,0,1702390520,1702390578,3
163.172.227.16,0,8,25,0.307692,0,8,0,1.0,4,0.5,1,0,8,8,1,1702393479,1702393504,3
163.172.227.16,0,8,22,0.347826,0,8,0,1.0,4,0.5,1,0,8,8,1,1702501727,1702501749,3
163.172.227.16,0,8,31,0.25,0,8,0,1.0,4,0.5,1,0,8,8,1,1703919770,1703919801,3
163.172.227.16,0,8,24,0.32,0,8,0,1.0,4,0.5,1,0,8,8,1,1704412208,1704412232,3
121.5.23.175,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1702394072,1702394083,1
121.5.23.175,0,4,11,0.333333,0,4,0,1.0,1,0.25,1,0,4,4,0,1702796590,1702796601,1
121.5.23.175,0,7,14,0.466667,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703180717,1703180731,3
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702396208,1702396208,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702430950,1702430950,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702468996,1702468996,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702474903,1702474903,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702528809,1702528809,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702540550,1702540550,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702544699,1702544699,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702562149,1702562149,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702617964,1702617964,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702710068,1702710068,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702716017,1702716017,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702720564,1702720564,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702729587,1702729587,0
119.137.63.195,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1702800170,1702800170,0
158.140.138.225,0,91,295,0.307432,0,91,0,1.0,18,0.197802,1,0,91,91,1,1702400062,1702400357,3
163.172.160.142,0,13,36,0.351351,0,13,0,1.0,3,0.230769,1,0,13,13,1,1702400385,1702400421,3
163.172.128.123,0,13,41,0.309524,0,13,0,1.0,3,0.230769,1,0,13,13,1,1702400575,1702400616,3
51.15.223.51,0,13,45,0.282609,0,13,0,1.0,3,0.230769,1,0,13,13,1,1702400611,1702400656,3
51.15.223.51,0,13,32,0.393939,0,13,0,1.0,3,0.230769,1,0,13,13,1,1702410767,1702410799,3
51.15.223.51,0,13,34,0.371429,0,13,0,1.0,3,0.230769,1,0,13,13,1,1702418851,1702418885,3
165.227.223.226,0,16,33,0.470588,0,16,0,1.0,8,0.5,1,0,16,16,0,1702403025,1702403058,3
165.227.223.226,0,16,42,0.372093,0,16,0,1.0,8,0.5,1,0,16,16,0,1702403946,1702403988,3
60.25.6.155,0,7,13,0.5,0,7,0,1.0,1,0.142857,0,0,7,7,1,1702403678,1702403691,3
103.210.135.136,0,7,14,0.466667,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702405378,1702405392,3
103.210.135.136,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1703945272,1703945282,1
103.210.135.136,0,7,14,0.466667,0,7,0,1.0,1,0.142857,0,0,7,7,0,1704369810,1704369824,3
123.172.176.39,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702405797,1702405809,3
119.41.194.101,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702406929,1702406941,3
103.207.37.179,0,8,12,0.615385,0,8,0,1.0,4,0.5,1,0,8,8,0,1702409122,1702409134,3
103.207.37.179,0,8,10,0.727273,0,8,0,1.0,4,0.5,1,0,8,8,0,1704578692,1704578702,3
116.228.198.11,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702410391,1702410403,3
116.228.198.11,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703112080,1703112092,3
116.228.198.11,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1703175260,1703175271,1
141.196.87.23,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1702410968,1702410968,1
14.116.171.251,0,2231,4729,0.47167,0,2231,0,1.0,1,0.000448,1,0,2231,2231,0,1702412321,1702417050,3
14.116.171.251,0,2231,4726,0.47197,0,2231,0,1.0,1,0.000448,1,0,2231,2231,0,1702588430,1702593156,3
62.173.139.198,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,1,1702412970,1702412982,3
177.197.40.65,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,1,1702415757,1702415757,1
121.106.112.251,0,4,7,0.5,0,4,0,1.0,1,0.25,0,0,4,4,0,1702417063,1702417070,1
188.121.3.25,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,1,1702418193,1702418204,1
43.231.210.91,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702418511,1702418513,1
14.207.11.161,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,1,1702418519,1702418522,1
178.48.188.56,0,2,8,0.222222,0,2,0,1.0,1,0.5,0,0,2,2,0,1702418531,1702418539,1
179.86.161.151,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,1,1702419734,1702419734,1
59.124.95.28,0,7,18,0.368421,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702419755,1702419773,3
37.191.196.1,0,7,20,0.333333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702423416,1702423436,3
103.74.121.94,0,7,17,0.388889,0,7,0,1.0,1,0.142857,0,0,7,7,1,1702423851,1702423868,3
103.207.37.84,0,5,8,0.555556,0,5,0,1.0,3,0.6,0,0,5,5,0,1702428438,1702428446,2
103.207.37.84,0,5,6,0.714286,0,5,0,1.0,3,0.6,0,0,5,5,0,1703113101,1703113107,2
103.207.37.84,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1703242176,1703242183,2
165.227.55.102,0,17,37,0.447368,0,17,0,1.0,8,0.470588,1,0,17,17,0,1702428568,1702428605,3
212.237.47.142,0,113,318,0.354232,0,113,0,1.0,38,0.336283,1,0,113,113,1,1702432641,1702432959,3
49.171.119.51,0,7,13,0.5,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702432957,1702432970,3
1.36.177.127,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1702438660,1702438670,1
200.144.189.47,0,2,7,0.25,0,2,0,1.0,1,0.5,0,0,2,2,0,1702447365,1702447372,1
183.62.232.144,0,29,59,0.483333,0,29,0,1.0,1,0.034483,1,0,29,29,0,1702452988,1702453047,3
183.62.232.144,0,6,10,0.545455,0,6,0,1.0,1,0.166667,1,0,6,6,0,1704175364,1704175374,3
183.62.232.144,0,29,57,0.5,0,29,0,1.0,1,0.034483,1,0,29,29,0,1704192728,1704192785,3
223.18.236.226,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702454201,1702454213,3
223.18.236.226,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1702635537,1702635548,1
223.18.236.226,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1702709405,1702709416,1
223.18.236.226,0,7,13,0.5,0,7,0,1.0,1,0.142857,0,0,7,7,0,1704072458,1704072471,3
165.227.109.220,0,9,19,0.45,0,9,0,1.0,5,0.555556,1,0,9,9,0,1702455031,1702455050,3
172.103.244.206,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,0,1702457707,1702457719,1
138.68.14.66,0,7,14,0.466667,0,7,0,1.0,3,0.428571,1,0,7,7,0,1702457924,1702457938,3
138.68.14.66,0,7,13,0.5,0,7,0,1.0,3,0.428571,1,0,7,7,0,1702496661,1702496674,3
85.3.162.30,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1702458990,1702458990,1
31.162.142.70,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702462866,1702462869,1
14.177.17.56,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702462868,1702462870,1
180.180.142.73,0,2,7,0.25,0,2,0,1.0,1,0.5,0,0,2,2,0,1702462877,1702462884,1
190.214.78.98,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,1,1702465354,1702465366,1
82.81.139.77,0,4,7,0.5,0,4,0,1.0,1,0.25,0,0,4,4,0,1702465418,1702465425,1
203.190.163.125,0,299,835,0.357656,0,299,0,1.0,37,0.123746,1,0,299,299,0,1702469586,1702470421,3
203.190.163.125,0,299,827,0.361111,0,299,0,1.0,37,0.123746,1,0,299,299,0,1703275456,1703276283,3
118.102.220.18,0,2,18,0.105263,0,2,0,1.0,1,0.5,1,0,2,2,1,1702470924,1702470942,1
178.47.244.146,0,7,13,0.5,0,7,0,1.0,1,0.142857,0,0,7,7,0,1702472684,1702472697,3
82.17.115.78,0,2,15,0.125,0,2,0,1.0,1,0.5,1,0,2,2,0,1702473471,1702473486,1
185.222.209.151,0,27,529,0.050943,0,27,0,1.0,6,0.222222,0,0,27,27,0,1702477307,1702477836,3
185.222.209.151,0,7,105,0.066038,0,7,0,1.0,3,0.428571,0,0,7,7,0,1702516204,1702516309,3
185.222.209.151,0,7,77,0.089744,0,7,0,1.0,3,0.428571,0,0,7,7,0,1702529905,1702529982,3
185.222.209.151,0,7,52,0.132075,0,7,0,1.0,3,0.428571,0,0,7,7,0,1702547236,1702547288,3
185.222.209.151,0,3,44,0.066667,0,3,0,1.0,2,0.666667,0,0,3,3,0,1702574724,1702574768,2
185.222.209.151,0,27,487,0.055328,0,27,0,1.0,6,0.222222,0,0,27,27,0,1702606473,1702606960,3
185.222.209.151,0,7,119,0.058333,0,7,0,1.0,3,0.428571,0,0,7,7,0,1702632011,1702632130,3
185.222.209.151,0,7,92,0.075269,0,7,0,1.0,3,0.428571,0,0,7,7,0,1702663049,1702663141,3
185.222.209.151,0,3,25,0.115385,0,3,0,1.0,2,0.666667,0,0,3,3,0,1702679017,1702679042,2
185.222.209.151,0,6,96,0.061856,0,6,0,1.0,3,0.5,0,0,6,6,0,1702700865,1702700961,3
185.222.209.151,0,3,41,0.071429,0,3,0,1.0,2,0.666667,0,0,3,3,0,1702731300,1702731341,2
185.222.209.151,0,13,138,0.093525,0,13,0,1.0,3,0.230769,0,0,13,13,0,1702763332,1702763470,3
185.222.209.151,0,13,156,0.082803,0,13,0,1.0,3,0.230769,0,0,13,13,0,1702796409,1702796565,3
185.222.209.151,0,3,22,0.130435,0,3,0,1.0,2,0.666667,0,0,3,3,0,1702840689,1702840711,2
185.222.209.151,0,13,120,0.107438,0,13,0,1.0,3,0.230769,0,0,13,13,0,1702846088,1702846208,3
185.222.209.151,0,7,86,0.08046,0,7,0,1.0,3,0.428571,0,0,7,7,0,1702893121,1702893207,3
185.222.209.151,0,3,53,0.055556,0,3,0,1.0,2,0.666667,0,0,3,3,0,1702908087,1702908140,2
185.222.209.151,0,13,151,0.085526,0,13,0,1.0,3,0.230769,0,0,13,13,0,1702928914,1702929065,3
185.222.209.151,0,17,219,0.077273,0,17,0,1.0,3,0.176471,0,0,17,17,0,1702954028,1702954247,3
185.222.209.151,0,24,403,0.059406,0,24,0,1.0,4,0.166667,0,0,24,24,0,1702990073,1702990476,3
185.222.209.151,0,29,482,0.060041,0,29,0,1.0,7,0.241379,0,0,29,29,0,1703035672,1703036154,3
185.222.209.151,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1703039635,1703039635,1
185.222.209.151,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1703083642,1703083642,1
185.222.209.151,0,19,196,0.096447,0,19,0,1.0,3,0.157895,0,0,19,19,0,1703129389,1703129585,3
185.222.209.151,0,7,81,0.085366,0,7,0,1.0,3,0.428571,0,0,7,7,0,1703147240,1703147321,3
185.222.209.151,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1703162590,1703162590,1
185.222.209.151,0,22,272,0.080586,0,22,0,1.0,3,0.136364,0,0,22,22,0,1703195047,1703195319,3
185.222.209.151,0,13,189,0.068421,0,13,0,1.0,3,0.230769,0,0,13,13,0,1703250235,1703250424,3
185.222.209.151,0,7,103,0.067308,0,7,0,1.0,3,0.428571,0,0,7,7,0,1703264417,1703264520,3
185.222.209.151,0,19,234,0.080851,0,19,0,1.0,3,0.157895,0,0,19,19,0,1703295815,1703296049,3
185.222.209.151,0,3,32,0.090909,0,3,0,1.0,2,0.666667,0,0,3,3,0,1703861867,1703861899,2
